272.4637,0.002582
272.981,0.002559
273.468,0.002582
273.9525,0.002582
274.4697,0.002582
274.9546,0.002582
275.471,0.002559
275.9565,0.002582
276.4755,0.002582
276.96,0.002582
277.4768,0.002559
277.962,0.002582
278.4789,0.002582
278.9673,0.002559
279.4519,0.002582
279.9682,0.002559
280.4531,0.002537
280.9701,0.002582
281.4577,0.002537
281.9738,0.002559
282.4591,0.002559
282.9756,0.002559
283.4602,0.002537
283.9798,0.002537
284.4648,0.002559
284.9494,0.002537
285.4656,0.002537
285.9512,0.002559
286.4703,0.002559
286.9548,0.002559
287.4714,0.002559
287.9567,0.002537
288.4733,0.002537
288.958,0.002514
289.4774,0.002537
289.9621,0.002537
290.4785,0.002537
290.9639,0.002537
291.4801,0.002514
291.9678,0.002514
292.4525,0.002537
292.9695,0.002514
293.4543,0.002514
293.9707,0.002514
294.4581,0.002492
294.9745,0.002492
295.4601,0.002514
295.976,0.002514
296.4611,0.002514
296.9971,0.00247
297.4655,0.002537
297.9508,0.00247
298.4677,0.002448
298.9837,0.00247
299.4683,0.00247
299.9555,0.00247
300.4725,0.00247
300.9573,0.002448
301.4742,0.00247
301.959,0.002448
302.4777,0.002448
302.9619,0.00247
303.4786,0.002426
303.9635,0.002426
304.4795,0.002426
304.9676,0.002405
305.4523,0.002426
305.969,0.002426
306.4538,0.002384
306.9706,0.002405
307.458,0.002426
307.9741,0.002384
308.4591,0.002384
308.9754,0.002363
309.4605,0.002363
309.9776,0.002363
310.4643,0.002363
310.9506,0.002363
311.4665,0.002363
311.9514,0.002342
312.4676,0.002342
